year,survey_hint,prefix_hint,dict_file,row_count
2021,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/C2021DEP_Dict/c2021dep.xlsx,40
2021,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/C2021_A_Dict/c2021_a.xlsx,33
2021,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/C2021_B_Dict/c2021_b.xlsx,30
2021,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/C2021_C_Dict/c2021_c.xlsx,6
2021,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/EFIA2021_Dict/efia2021.xlsx,3
2021,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/FLAGS2021_Dict/flags2021.xlsx,1
2021,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/GR2021_Dict/gr2021.xlsx,2
2021,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/HD2021_Dict/hd2021.xlsx,22
2021,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/IC2021_AY_Dict/ic2021_ay.xlsx,66
2021,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/IC2021_CAMPUSES_Dict/ic2021_campuses.xlsx,1
2021,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/IC2021_Dict/ic2021.xlsx,10
2021,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/IC2021_PY_Dict/ic2021_py.xlsx,52
2021,EAP,EAP,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/EAP2021_Dict/eap2021.xlsx,12
2021,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/F2021_F1A_Dict/f2021_f1a.xlsx,117
2021,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/F2021_F2_Dict/f2021_f2.xlsx,152
2021,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/F2021_F3_Dict/f2021_f3.xlsx,88
2021,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/EF2021A_DIST_Dict/ef2021a_dist.xlsx,10
2021,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/EF2021A_Dict/ef2021a.xlsx,34
2021,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/EF2021B_Dict/ef2021b.xlsx,11
2021,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/EF2021C_Dict/ef2021c.xlsx,4
2021,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/EF2021D_Dict/ef2021d.xlsx,15
2021,Finance,F1A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/F2021_F1A_Dict/f2021_f1a.xlsx,28
2021,Finance,F2A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/F2021_F2_Dict/f2021_f2.xlsx,18
2021,Finance,F3A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/F2021_F3_Dict/f2021_f3.xlsx,16
2021,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/EF2021D_Dict/ef2021d.xlsx,1
2021,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/GR2021_Dict/gr2021.xlsx,33
2021,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/GR2021_L2_Dict/gr2021_l2.xlsx,20
2021,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/GR2021_PELL_SSL_Dict/gr2021_pell_ssl.xlsx,25
2021,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/HD2021_Dict/hd2021.xlsx,1
2021,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/SFA2021_Dict/sfa2021.xlsx,105
2021,GraduationRates,PE,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/IC2021_Dict/ic2021.xlsx,6
2021,HumanResources,HR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/IC2021_AY_Dict/ic2021_ay.xlsx,6
2021,HumanResources,HR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/S2021_IS_Dict/s2021_is.xlsx,30
2021,InstitutionalCharacteristics,HD,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/HD2021_Dict/hd2021.xlsx,48
2021,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/HD2021_Dict/hd2021.xlsx,1
2021,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/IC2021_AY_Dict/ic2021_ay.xlsx,48
2021,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/IC2021_CAMPUSES_Dict/ic2021_campuses.xlsx,167
2021,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/IC2021_Dict/ic2021.xlsx,97
2021,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/IC2021_PY_Dict/ic2021_py.xlsx,16
2021,LAGS,LAGS,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/FLAGS2021_Dict/flags2021.xlsx,108
2021,OutcomeMeasures,OM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/OM2021_Dict/om2021.xlsx,27
2021,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/S2021_IS_Dict/s2021_is.xlsx,2
2021,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/S2021_NH_Dict/s2021_nh.xlsx,2
2021,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/S2021_OC_Dict/s2021_oc.xlsx,4
2021,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/S2021_SIS_Dict/s2021_sis.xlsx,7
2021,SAL,SAL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/SAL2021_IS_Dict/sal2021_is.xlsx,54
2021,SAL,SAL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/SAL2021_NIS_Dict/sal2021_nis.xlsx,28
2021,StudentFinancialAid,SFA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/FLAGS2021_Dict/flags2021.xlsx,1
2021,StudentFinancialAid,SFA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/SFA2021_Dict/sfa2021.xlsx,210
2021,StudentFinancialAid,SFAV,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2021/SFAV2021_Dict/sfav2021.xlsx,18
2022,12MonthEnrollment,EFFY,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/EFFY2022_DIST_Dict/effy2022_dist.xlsx,6
2022,12MonthEnrollment,EFFY,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/EFFY2022_Dict/effy2022.xlsx,37
2022,12MonthEnrollment,EFIA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/EFIA2022_Dict/efia2022.xlsx,6
2022,AcademicLibraries,AL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/AL2022_Dict/al2022.xlsx,37
2022,AcademicLibraries,AL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/IC2022_Dict/ic2022.xlsx,1
2022,Admissions,ADM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/ADM2022_Dict/adm2022.xlsx,56
2022,Admissions,ADM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/HD2022_Dict/hd2022.xlsx,1
2022,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/C2022DEP_Dict/c2022dep.xlsx,40
2022,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/C2022_A_Dict/c2022_a.xlsx,33
2022,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/C2022_B_Dict/c2022_b.xlsx,40
2022,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/C2022_C_Dict/c2022_c.xlsx,6
2022,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/EF2022CP_Dict/ef2022cp.xlsx,1
2022,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/EFIA2022_Dict/efia2022.xlsx,3
2022,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/FLAGS2022_Dict/flags2022.xlsx,1
2022,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/GR2022_Dict/gr2022.xlsx,2
2022,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/HD2022_Dict/hd2022.xlsx,22
2022,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/IC2022_AY_Dict/ic2022_ay.xlsx,66
2022,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/IC2022_CAMPUSES_Dict/ic2022_campuses.xlsx,1
2022,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/IC2022_Dict/ic2022.xlsx,10
2022,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/IC2022_PY_Dict/ic2022_py.xlsx,52
2022,EAP,EAP,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/EAP2022_Dict/eap2022.xlsx,12
2022,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/F2122_F1A_Dict/f2122_f1a.xlsx,117
2022,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/F2122_F2_Dict/f2122_f2.xlsx,152
2022,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/F2122_F3_Dict/f2122_f3.xlsx,88
2022,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/EF2022A_DIST_Dict/ef2022a_dist.xlsx,10
2022,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/EF2022A_Dict/ef2022a.xlsx,38
2022,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/EF2022B_Dict/ef2022b.xlsx,11
2022,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/EF2022CP_Dict/ef2022cp.xlsx,3
2022,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/EF2022C_Dict/ef2022c.xlsx,4
2022,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/EF2022D_Dict/ef2022d.xlsx,15
2022,Finance,F1A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/F2122_F1A_Dict/f2122_f1a.xlsx,28
2022,Finance,F2A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/F2122_F2_Dict/f2122_f2.xlsx,18
2022,Finance,F3A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/F2122_F3_Dict/f2122_f3.xlsx,16
2022,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/EF2022D_Dict/ef2022d.xlsx,1
2022,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/GR2022_Dict/gr2022.xlsx,33
2022,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/GR2022_L2_Dict/gr2022_l2.xlsx,20
2022,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/GR2022_PELL_SSL_Dict/gr2022_pell_ssl.xlsx,25
2022,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/HD2022_Dict/hd2022.xlsx,1
2022,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/SFA2122_Dict/sfa2122.xlsx,105
2022,GraduationRates,PE,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/IC2022_Dict/ic2022.xlsx,7
2022,HumanResources,HR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/IC2022_AY_Dict/ic2022_ay.xlsx,6
2022,HumanResources,HR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/S2022_IS_Dict/s2022_is.xlsx,30
2022,InstitutionalCharacteristics,HD,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/HD2022_Dict/hd2022.xlsx,47
2022,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/HD2022_Dict/hd2022.xlsx,1
2022,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/IC2022_AY_Dict/ic2022_ay.xlsx,48
2022,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/IC2022_CAMPUSES_Dict/ic2022_campuses.xlsx,166
2022,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/IC2022_Dict/ic2022.xlsx,109
2022,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/IC2022_PY_Dict/ic2022_py.xlsx,16
2022,LAGS,LAGS,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/FLAGS2022_Dict/flags2022.xlsx,111
2022,OutcomeMeasures,OM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/OM2022_Dict/om2022.xlsx,27
2022,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/S2022_IS_Dict/s2022_is.xlsx,2
2022,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/S2022_NH_Dict/s2022_nh.xlsx,2
2022,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/S2022_OC_Dict/s2022_oc.xlsx,4
2022,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/S2022_SIS_Dict/s2022_sis.xlsx,7
2022,SAL,SAL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/SAL2022_IS_Dict/sal2022_is.xlsx,54
2022,SAL,SAL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/SAL2022_NIS_Dict/sal2022_nis.xlsx,28
2022,StudentFinancialAid,SFA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/FLAGS2022_Dict/flags2022.xlsx,1
2022,StudentFinancialAid,SFA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/SFA2122_Dict/sfa2122.xlsx,226
2022,StudentFinancialAid,SFAV,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2022/SFAV2122_Dict/sfav2122.xlsx,18
2023,12MonthEnrollment,EFFY,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_DIST_Dict/EFFY2023_dist_dict.xlsx,6
2023,12MonthEnrollment,EFFY,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFFY2023_Dict/EFFY2023_dict.xlsx,37
2023,12MonthEnrollment,EFIA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFIA2023_Dict/EFIA2023_dict.xlsx,6
2023,AcademicLibraries,AL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/AL2023_Dict/al2023.xlsx,37
2023,AcademicLibraries,AL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/IC2023_Dict/IC2023_dict.xlsx,1
2023,Admissions,ADM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/ADM2023_Dict/adm2023.xlsx,56
2023,Admissions,ADM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/HD2023_Dict/HD2023_dict.xlsx,1
2023,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/C2023DEP_Dict/C2023dep_dict.xlsx,40
2023,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/C2023_A_Dict/C2023_a_dict.xlsx,33
2023,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/C2023_B_Dict/C2023_b_dict.xlsx,40
2023,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/C2023_C_Dict/C2023_c_dict.xlsx,6
2023,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EFIA2023_Dict/EFIA2023_dict.xlsx,3
2023,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/FLAGS2023_Dict/Flags2023_dict.xlsx,1
2023,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/GR2023_Dict/gr2023.xlsx,2
2023,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/HD2023_Dict/HD2023_dict.xlsx,22
2023,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/IC2023_AY_Dict/ic2023_ay.xlsx,66
2023,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/IC2023_CAMPUSES_Dict/ic2023_campuses.xlsx,1
2023,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/IC2023_Dict/IC2023_dict.xlsx,9
2023,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/IC2023_PY_Dict/ic2023_py.xlsx,52
2023,EAP,EAP,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EAP2023_Dict/eap2023.xlsx,12
2023,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/F2223_F1A_Dict/f2223_f1a.xlsx,117
2023,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/F2223_F2_Dict/f2223_f2.xlsx,152
2023,F,F,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/F2223_F3_Dict/f2223_f3.xlsx,88
2023,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EF2023A_DIST_Dict/ef2023a_dist.xlsx,10
2023,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EF2023A_Dict/ef2023a.xlsx,38
2023,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EF2023B_Dict/ef2023b.xlsx,11
2023,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EF2023C_Dict/ef2023c.xlsx,4
2023,FallEnrollment,EF,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EF2023D_Dict/ef2023d.xlsx,15
2023,Finance,F1A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/F2223_F1A_Dict/f2223_f1a.xlsx,28
2023,Finance,F2A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/F2223_F2_Dict/f2223_f2.xlsx,18
2023,Finance,F3A,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/F2223_F3_Dict/f2223_f3.xlsx,16
2023,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/EF2023D_Dict/ef2023d.xlsx,1
2023,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/GR2023_Dict/gr2023.xlsx,33
2023,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/GR2023_L2_Dict/gr2023_l2.xlsx,20
2023,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/GR2023_PELL_SSL_Dict/gr2023_pell_ssl.xlsx,25
2023,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/HD2023_Dict/HD2023_dict.xlsx,1
2023,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/SFA2223_Dict/sfa2223.xlsx,105
2023,GraduationRates,PE,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/IC2023_Dict/IC2023_dict.xlsx,7
2023,HumanResources,HR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/IC2023_AY_Dict/ic2023_ay.xlsx,6
2023,HumanResources,HR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_IS_Dict/s2023_is.xlsx,30
2023,InstitutionalCharacteristics,HD,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/HD2023_Dict/HD2023_dict.xlsx,47
2023,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/HD2023_Dict/HD2023_dict.xlsx,1
2023,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/IC2023_AY_Dict/ic2023_ay.xlsx,48
2023,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/IC2023_CAMPUSES_Dict/ic2023_campuses.xlsx,166
2023,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/IC2023_Dict/IC2023_dict.xlsx,112
2023,InstitutionalCharacteristics,IC,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/IC2023_PY_Dict/ic2023_py.xlsx,16
2023,LAGS,LAGS,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/FLAGS2023_Dict/Flags2023_dict.xlsx,102
2023,OutcomeMeasures,OM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/OM2023_Dict/om2023.xlsx,27
2023,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_IS_Dict/s2023_is.xlsx,2
2023,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_NH_Dict/s2023_nh.xlsx,2
2023,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_OC_Dict/s2023_oc.xlsx,4
2023,S,S,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/S2023_SIS_Dict/s2023_sis.xlsx,7
2023,SAL,SAL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/SAL2023_IS_Dict/sal2023_is.xlsx,54
2023,SAL,SAL,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/SAL2023_NIS_Dict/sal2023_nis.xlsx,28
2023,StudentFinancialAid,SFA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/FLAGS2023_Dict/Flags2023_dict.xlsx,1
2023,StudentFinancialAid,SFA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/SFA2223_Dict/sfa2223.xlsx,240
2023,StudentFinancialAid,SFAV,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2023/SFAV2223_Dict/sfav2223.xlsx,18
2024,12MonthEnrollment,EFFY,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2024/EFFY2024_DIST_Dict/EFFY2024_dist_dict.xlsx,6
2024,12MonthEnrollment,EFFY,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2024/EFFY2024_Dict/EFFY2024_dict.xlsx,37
2024,12MonthEnrollment,EFIA,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2024/EFIA2024_Dict/EFIA2024_dict.xlsx,6
2024,Admissions,ADM,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2024/HD2024_Dict/HD2024_dict.xlsx,1
2024,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2024/C2024DEP_Dict/C2024dep_dict.xlsx,40
2024,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2024/C2024_A_Dict/C2024_a_dict.xlsx,33
2024,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2024/C2024_B_Dict/C2024_b_dict.xlsx,40
2024,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2024/C2024_C_Dict/C2024_c_dict.xlsx,6
2024,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2024/EFIA2024_Dict/EFIA2024_dict.xlsx,3
2024,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2024/HD2024_Dict/HD2024_dict.xlsx,21
2024,Completions,C,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2024/IC2024_Dict/IC2024_dict.xlsx,9
2024,GraduationRates,GR,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2024/HD2024_Dict/HD2024_dict.xlsx,1
