source_var,source_label,table_name,data_filename,year,dict_file,dict_filename,filename,source_label_norm,source_var_norm,table_name_norm,prefix_hint,prefix_token,release,survey_hint,dict_row_sha256
HRTOTLM,Grand total men,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_ABD_Dict/s2008_abd.xlsx,s2008_abd.xlsx,s2008_abd.xlsx,grand total men,hrtotlm,<na>,HR,HR,,HumanResources,605323029b18a4715574795062d54f2850801cf1e81049c445b32459e17aa581
DVEFAPM,Asian/Native Hawaiian/Other Pacific Islander men - derived,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008CP_Dict/ef2008cp.xlsx,ef2008cp.xlsx,ef2008cp.xlsx,asian/native hawaiian/other pacific islander men - derived,dvefapm,<na>,EF,EF,,FallEnrollment,60af349304f126ca64ac59a320a1543d164a85287e9699e76644ea64c1c7741a
DVEFAPM,Asian/Native Hawaiian/Other Pacific Islander men - derived,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008A_Dict/ef2008a.xlsx,ef2008a.xlsx,ef2008a.xlsx,asian/native hawaiian/other pacific islander men - derived,dvefapm,<na>,EF,EF,,FallEnrollment,60af349304f126ca64ac59a320a1543d164a85287e9699e76644ea64c1c7741a
EFRACE05,American Indian or Alaska Native men - old,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008CP_Dict/ef2008cp.xlsx,ef2008cp.xlsx,ef2008cp.xlsx,american indian or alaska native men - old,efrace05,<na>,EF,EF,,FallEnrollment,639e0231eadf4fd63c21c32b7cc40a5d7de1d2a9aa797a08eaa296af5bc45f46
EFRACE05,American Indian or Alaska Native men - old,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008A_Dict/ef2008a.xlsx,ef2008a.xlsx,ef2008a.xlsx,american indian or alaska native men - old,efrace05,<na>,EF,EF,,FallEnrollment,639e0231eadf4fd63c21c32b7cc40a5d7de1d2a9aa797a08eaa296af5bc45f46
EFASIAM,Asian men - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008CP_Dict/ef2008cp.xlsx,ef2008cp.xlsx,ef2008cp.xlsx,asian men - new,efasiam,<na>,EF,EF,,FallEnrollment,64223e22b824e752363c7837c27ec1f171ebed7456f81b5ef78a83bbb33a930a
EFASIAM,Asian men - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008A_Dict/ef2008a.xlsx,ef2008a.xlsx,ef2008a.xlsx,asian men - new,efasiam,<na>,EF,EF,,FallEnrollment,64223e22b824e752363c7837c27ec1f171ebed7456f81b5ef78a83bbb33a930a
STAFF12,White non-Hispanic women - old,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_CN_Dict/s2008_cn.xlsx,s2008_cn.xlsx,s2008_cn.xlsx,white non-hispanic women - old,staff12,<na>,S,S,,S,65b4c7a97676e3c3f3112d2910f5d795839d3b34b765519d83d66e454bf41cb2
STAFF12,White non-Hispanic women - old,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_F_Dict/s2008_f.xlsx,s2008_f.xlsx,s2008_f.xlsx,white non-hispanic women - old,staff12,<na>,S,S,,F,65b4c7a97676e3c3f3112d2910f5d795839d3b34b765519d83d66e454bf41cb2
STAFF12,White non-Hispanic women - old,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_G_Dict/s2008_g.xlsx,s2008_g.xlsx,s2008_g.xlsx,white non-hispanic women - old,staff12,<na>,S,S,,S,65b4c7a97676e3c3f3112d2910f5d795839d3b34b765519d83d66e454bf41cb2
DVEFAPT,Asian/Native Hawaiian/Other Pacific Islander total - derived,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008CP_Dict/ef2008cp.xlsx,ef2008cp.xlsx,ef2008cp.xlsx,asian/native hawaiian/other pacific islander total - derived,dvefapt,<na>,EF,EF,,FallEnrollment,6676ed254e2bef027a87ca475576e8f81c5eae2916a717c03919ab3e08cadab4
DVEFAPT,Asian/Native Hawaiian/Other Pacific Islander total - derived,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008A_Dict/ef2008a.xlsx,ef2008a.xlsx,ef2008a.xlsx,asian/native hawaiian/other pacific islander total - derived,dvefapt,<na>,EF,EF,,FallEnrollment,6676ed254e2bef027a87ca475576e8f81c5eae2916a717c03919ab3e08cadab4
EFNHPIW,Native Hawaiian or Other Pacific Islander women - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008CP_Dict/ef2008cp.xlsx,ef2008cp.xlsx,ef2008cp.xlsx,native hawaiian or other pacific islander women - new,efnhpiw,<na>,EF,EF,,FallEnrollment,67358722d5dd15e1f04fc9d007d9fb04b3b0f5f910834cceec64cc3ff46e13f0
EFNHPIW,Native Hawaiian or Other Pacific Islander women - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008A_Dict/ef2008a.xlsx,ef2008a.xlsx,ef2008a.xlsx,native hawaiian or other pacific islander women - new,efnhpiw,<na>,EF,EF,,FallEnrollment,67358722d5dd15e1f04fc9d007d9fb04b3b0f5f910834cceec64cc3ff46e13f0
EFRACE09,Hispanic men - old,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008CP_Dict/ef2008cp.xlsx,ef2008cp.xlsx,ef2008cp.xlsx,hispanic men - old,efrace09,<na>,EF,EF,,FallEnrollment,6cbe31d2f05bab8dc4fe0e2d2599296954aece4ee130bcc667d07baa32866b26
EFRACE09,Hispanic men - old,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008A_Dict/ef2008a.xlsx,ef2008a.xlsx,ef2008a.xlsx,hispanic men - old,efrace09,<na>,EF,EF,,FallEnrollment,6cbe31d2f05bab8dc4fe0e2d2599296954aece4ee130bcc667d07baa32866b26
LSTUDY,Level of student,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008CP_Dict/ef2008cp.xlsx,ef2008cp.xlsx,ef2008cp.xlsx,level of student,lstudy,<na>,EF,EF,,FallEnrollment,7051eb0520243a94b80b62cdae3e8f0deec6a86f6eccca1e6ddc77bfa417bc75
LSTUDY,Level of student,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008B_Dict/ef2008b.xlsx,ef2008b.xlsx,ef2008b.xlsx,level of student,lstudy,<na>,EF,EF,,FallEnrollment,7051eb0520243a94b80b62cdae3e8f0deec6a86f6eccca1e6ddc77bfa417bc75
LSTUDY,Level of student,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008A_Dict/ef2008a.xlsx,ef2008a.xlsx,ef2008a.xlsx,level of student,lstudy,<na>,EF,EF,,FallEnrollment,7051eb0520243a94b80b62cdae3e8f0deec6a86f6eccca1e6ddc77bfa417bc75
EFWHITT,White total - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008CP_Dict/ef2008cp.xlsx,ef2008cp.xlsx,ef2008cp.xlsx,white total - new,efwhitt,<na>,EF,EF,,FallEnrollment,72264da630e298a0965b0de89013dd6d25349b2044e1289feeb825fc195f5625
EFWHITT,White total - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008A_Dict/ef2008a.xlsx,ef2008a.xlsx,ef2008a.xlsx,white total - new,efwhitt,<na>,EF,EF,,FallEnrollment,72264da630e298a0965b0de89013dd6d25349b2044e1289feeb825fc195f5625
STAFF09,Hispanic men - old,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_CN_Dict/s2008_cn.xlsx,s2008_cn.xlsx,s2008_cn.xlsx,hispanic men - old,staff09,<na>,S,S,,S,728f317e48a272650e45f1cb2c36d5b36a9cf19c3173bce019f2f977fb684a47
STAFF09,Hispanic men - old,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_F_Dict/s2008_f.xlsx,s2008_f.xlsx,s2008_f.xlsx,hispanic men - old,staff09,<na>,S,S,,F,728f317e48a272650e45f1cb2c36d5b36a9cf19c3173bce019f2f977fb684a47
STAFF09,Hispanic men - old,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_G_Dict/s2008_g.xlsx,s2008_g.xlsx,s2008_g.xlsx,hispanic men - old,staff09,<na>,S,S,,S,728f317e48a272650e45f1cb2c36d5b36a9cf19c3173bce019f2f977fb684a47
STAFF09,Hispanic men  - old,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_ABD_Dict/s2008_abd.xlsx,s2008_abd.xlsx,s2008_abd.xlsx,hispanic men - old,staff09,<na>,S,S,,S,728f317e48a272650e45f1cb2c36d5b36a9cf19c3173bce019f2f977fb684a47
STAFF10,Hispanic women - old,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_CN_Dict/s2008_cn.xlsx,s2008_cn.xlsx,s2008_cn.xlsx,hispanic women - old,staff10,<na>,S,S,,S,72c4faf133307317a01ad6c74fca48fd019f560b3501ec21d53a726f2ab6b20c
STAFF10,Hispanic women - old,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_F_Dict/s2008_f.xlsx,s2008_f.xlsx,s2008_f.xlsx,hispanic women - old,staff10,<na>,S,S,,F,72c4faf133307317a01ad6c74fca48fd019f560b3501ec21d53a726f2ab6b20c
STAFF10,Hispanic women - old,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_G_Dict/s2008_g.xlsx,s2008_g.xlsx,s2008_g.xlsx,hispanic women - old,staff10,<na>,S,S,,S,72c4faf133307317a01ad6c74fca48fd019f560b3501ec21d53a726f2ab6b20c
STAFF10,Hispanic women  - old,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_ABD_Dict/s2008_abd.xlsx,s2008_abd.xlsx,s2008_abd.xlsx,hispanic women - old,staff10,<na>,S,S,,S,72c4faf133307317a01ad6c74fca48fd019f560b3501ec21d53a726f2ab6b20c
ARANK,Academic rank,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/SAL2008_A_LT9_Dict/sal2008_a_lt9.xlsx,sal2008_a_lt9.xlsx,sal2008_a_lt9.xlsx,academic rank,arank,<na>,SAL,SAL,,SAL,73eea9dd5ddcc14e8afcdd37fd958814857b6262e966c92cf52ecd53c52a3e0b
ARANK,Academic rank,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/SAL2008_FACULTY_Dict/sal2008_faculty.xlsx,sal2008_faculty.xlsx,sal2008_faculty.xlsx,academic rank,arank,<na>,SAL,SAL,,SAL,73eea9dd5ddcc14e8afcdd37fd958814857b6262e966c92cf52ecd53c52a3e0b
ARANK,Academic rank,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/SAL2008_A_Dict/sal2008_a.xlsx,sal2008_a.xlsx,sal2008_a.xlsx,academic rank,arank,<na>,SAL,SAL,,SAL,73eea9dd5ddcc14e8afcdd37fd958814857b6262e966c92cf52ecd53c52a3e0b
EFWHITW,White women - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008CP_Dict/ef2008cp.xlsx,ef2008cp.xlsx,ef2008cp.xlsx,white women - new,efwhitw,<na>,EF,EF,,FallEnrollment,75397cffb215d686992bff7c2a9262c13458572dccb8b74503b5fa2afd0b75d1
EFWHITW,White women - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008A_Dict/ef2008a.xlsx,ef2008a.xlsx,ef2008a.xlsx,white women - new,efwhitw,<na>,EF,EF,,FallEnrollment,75397cffb215d686992bff7c2a9262c13458572dccb8b74503b5fa2afd0b75d1
STAFF22,White non-Hispanic total - old,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_CN_Dict/s2008_cn.xlsx,s2008_cn.xlsx,s2008_cn.xlsx,white non-hispanic total - old,staff22,<na>,S,S,,S,7ab71d1c6e85d877c0a9d474eb699c1f333b4fb4cc2f6c7895a1fbfecb269123
STAFF22,White non-Hispanic total  - old,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_F_Dict/s2008_f.xlsx,s2008_f.xlsx,s2008_f.xlsx,white non-hispanic total - old,staff22,<na>,S,S,,F,7ab71d1c6e85d877c0a9d474eb699c1f333b4fb4cc2f6c7895a1fbfecb269123
STAFF22,White non-Hispanic total - old,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_G_Dict/s2008_g.xlsx,s2008_g.xlsx,s2008_g.xlsx,white non-hispanic total - old,staff22,<na>,S,S,,S,7ab71d1c6e85d877c0a9d474eb699c1f333b4fb4cc2f6c7895a1fbfecb269123
STAFF22,White non-Hispanic total  - old,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_ABD_Dict/s2008_abd.xlsx,s2008_abd.xlsx,s2008_abd.xlsx,white non-hispanic total - old,staff22,<na>,S,S,,S,7ab71d1c6e85d877c0a9d474eb699c1f333b4fb4cc2f6c7895a1fbfecb269123
EFASIAT,Asian total - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008CP_Dict/ef2008cp.xlsx,ef2008cp.xlsx,ef2008cp.xlsx,asian total - new,efasiat,<na>,EF,EF,,FallEnrollment,7e4671ab61113393701b01aaa261519d8dd3242a826f1e132e601ba706c332f3
EFASIAT,Asian total - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008A_Dict/ef2008a.xlsx,ef2008a.xlsx,ef2008a.xlsx,asian total - new,efasiat,<na>,EF,EF,,FallEnrollment,7e4671ab61113393701b01aaa261519d8dd3242a826f1e132e601ba706c332f3
EFAIANM,American Indian or Alaska Native men - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008CP_Dict/ef2008cp.xlsx,ef2008cp.xlsx,ef2008cp.xlsx,american indian or alaska native men - new,efaianm,<na>,EF,EF,,FallEnrollment,7e615ba8c5f5aaea0a2bf8a1cab60d0ea906c529d5e35931d75971ef553e321f
EFAIANM,American Indian or Alaska Native men - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008A_Dict/ef2008a.xlsx,ef2008a.xlsx,ef2008a.xlsx,american indian or alaska native men - new,efaianm,<na>,EF,EF,,FallEnrollment,7e615ba8c5f5aaea0a2bf8a1cab60d0ea906c529d5e35931d75971ef553e321f
DVEFWHW,White/White non-Hispanic women - derived,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008CP_Dict/ef2008cp.xlsx,ef2008cp.xlsx,ef2008cp.xlsx,white/white non-hispanic women - derived,dvefwhw,<na>,EF,EF,,FallEnrollment,83e4a8b51635c690e0dba0d526157b92774a54fea054cf4cdd893a59a510a797
DVEFWHW,White/White non-Hispanic women - derived,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008A_Dict/ef2008a.xlsx,ef2008a.xlsx,ef2008a.xlsx,white/white non-hispanic women - derived,dvefwhw,<na>,EF,EF,,FallEnrollment,83e4a8b51635c690e0dba0d526157b92774a54fea054cf4cdd893a59a510a797
HRASIAM,Asian men - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_CN_Dict/s2008_cn.xlsx,s2008_cn.xlsx,s2008_cn.xlsx,asian men - new,hrasiam,<na>,HR,HR,,HumanResources,867ae7e8f01bd6ae11a14bd65d4e6ab35ee828b55dc57b3f95b2a8d178ea7934
HRASIAM,Asian men - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_F_Dict/s2008_f.xlsx,s2008_f.xlsx,s2008_f.xlsx,asian men - new,hrasiam,<na>,HR,HR,,HumanResources,867ae7e8f01bd6ae11a14bd65d4e6ab35ee828b55dc57b3f95b2a8d178ea7934
HRASIAM,Asian men - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_G_Dict/s2008_g.xlsx,s2008_g.xlsx,s2008_g.xlsx,asian men - new,hrasiam,<na>,HR,HR,,HumanResources,867ae7e8f01bd6ae11a14bd65d4e6ab35ee828b55dc57b3f95b2a8d178ea7934
HRASIAM,Asian men - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_ABD_Dict/s2008_abd.xlsx,s2008_abd.xlsx,s2008_abd.xlsx,asian men - new,hrasiam,<na>,HR,HR,,HumanResources,867ae7e8f01bd6ae11a14bd65d4e6ab35ee828b55dc57b3f95b2a8d178ea7934
DVHRAIW,American Indian or Alaska Native women - derived,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_CN_Dict/s2008_cn.xlsx,s2008_cn.xlsx,s2008_cn.xlsx,american indian or alaska native women - derived,dvhraiw,<na>,S,S,,S,8753c2422bdc23f1aa1b139cc57162edc0ca2ff5c3e6e2ba9d8d5e0db0bc38ad
DVHRAIW,American Indian or Alaska Native women - derived,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_F_Dict/s2008_f.xlsx,s2008_f.xlsx,s2008_f.xlsx,american indian or alaska native women - derived,dvhraiw,<na>,S,S,,F,8753c2422bdc23f1aa1b139cc57162edc0ca2ff5c3e6e2ba9d8d5e0db0bc38ad
DVHRAIW,American Indian or Alaska Native women - derived,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_G_Dict/s2008_g.xlsx,s2008_g.xlsx,s2008_g.xlsx,american indian or alaska native women - derived,dvhraiw,<na>,S,S,,S,8753c2422bdc23f1aa1b139cc57162edc0ca2ff5c3e6e2ba9d8d5e0db0bc38ad
DVHRAIW,American Indian or Alaska Native women - derived,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_ABD_Dict/s2008_abd.xlsx,s2008_abd.xlsx,s2008_abd.xlsx,american indian or alaska native women - derived,dvhraiw,<na>,S,S,,S,8753c2422bdc23f1aa1b139cc57162edc0ca2ff5c3e6e2ba9d8d5e0db0bc38ad
HRTOTLW,Grand total women,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_CN_Dict/s2008_cn.xlsx,s2008_cn.xlsx,s2008_cn.xlsx,grand total women,hrtotlw,<na>,HR,HR,,HumanResources,8a9ab5ff08ed2ba2d70f9149c16eb21d0e10ffc9b6a0b3f3a2e81a1f11cebe59
HRTOTLW,Grand total women,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_F_Dict/s2008_f.xlsx,s2008_f.xlsx,s2008_f.xlsx,grand total women,hrtotlw,<na>,HR,HR,,HumanResources,8a9ab5ff08ed2ba2d70f9149c16eb21d0e10ffc9b6a0b3f3a2e81a1f11cebe59
HRTOTLW,Grand total women,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_G_Dict/s2008_g.xlsx,s2008_g.xlsx,s2008_g.xlsx,grand total women,hrtotlw,<na>,HR,HR,,HumanResources,8a9ab5ff08ed2ba2d70f9149c16eb21d0e10ffc9b6a0b3f3a2e81a1f11cebe59
HRTOTLW,Grand total women,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_ABD_Dict/s2008_abd.xlsx,s2008_abd.xlsx,s2008_abd.xlsx,grand total women,hrtotlw,<na>,HR,HR,,HumanResources,8a9ab5ff08ed2ba2d70f9149c16eb21d0e10ffc9b6a0b3f3a2e81a1f11cebe59
LINE,Original line number on survey form,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_CN_Dict/s2008_cn.xlsx,s2008_cn.xlsx,s2008_cn.xlsx,original line number on survey form,line,<na>,S,S,,S,8aa63245dc4ba4f79495ac4302fabbb330d78e31de4b0b02111c804a98302dbf
LINE,Original line number on survey form,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008B_Dict/ef2008b.xlsx,ef2008b.xlsx,ef2008b.xlsx,original line number on survey form,line,<na>,EF,EF,,FallEnrollment,8aa63245dc4ba4f79495ac4302fabbb330d78e31de4b0b02111c804a98302dbf
HR2MORT,Two or more races total - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_CN_Dict/s2008_cn.xlsx,s2008_cn.xlsx,s2008_cn.xlsx,two or more races total - new,hr2mort,<na>,HR,HR,,HumanResources,8b6c0f2c0b9cd8b921ff13c87cd01406ec33ff2d42ecf067c397819467dd4bdf
HR2MORT,Two or more races total - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_F_Dict/s2008_f.xlsx,s2008_f.xlsx,s2008_f.xlsx,two or more races total - new,hr2mort,<na>,HR,HR,,HumanResources,8b6c0f2c0b9cd8b921ff13c87cd01406ec33ff2d42ecf067c397819467dd4bdf
HR2MORT,Two or more races total - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_G_Dict/s2008_g.xlsx,s2008_g.xlsx,s2008_g.xlsx,two or more races total - new,hr2mort,<na>,HR,HR,,HumanResources,8b6c0f2c0b9cd8b921ff13c87cd01406ec33ff2d42ecf067c397819467dd4bdf
HR2MORT,Two or more races total - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_ABD_Dict/s2008_abd.xlsx,s2008_abd.xlsx,s2008_abd.xlsx,two or more races total - new,hr2mort,<na>,HR,HR,,HumanResources,8b6c0f2c0b9cd8b921ff13c87cd01406ec33ff2d42ecf067c397819467dd4bdf
SECTION,Attendance status of student,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008CP_Dict/ef2008cp.xlsx,ef2008cp.xlsx,ef2008cp.xlsx,attendance status of student,section,<na>,EF,EF,,FallEnrollment,8c5fa05d2170db9e1e0366a7b4e81b4dd484f9b5bfcb0372a573d4dd24882a8d
SECTION,Attendance status of student,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008A_Dict/ef2008a.xlsx,ef2008a.xlsx,ef2008a.xlsx,attendance status of student,section,<na>,EF,EF,,FallEnrollment,8c5fa05d2170db9e1e0366a7b4e81b4dd484f9b5bfcb0372a573d4dd24882a8d
HRWHITT,White total - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_CN_Dict/s2008_cn.xlsx,s2008_cn.xlsx,s2008_cn.xlsx,white total - new,hrwhitt,<na>,HR,HR,,HumanResources,8f1ee8477ac9720a20aa55bff3431aa5f8899bcfa23ef7cafe6b81422d15bf96
HRWHITT,White total - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_F_Dict/s2008_f.xlsx,s2008_f.xlsx,s2008_f.xlsx,white total - new,hrwhitt,<na>,HR,HR,,HumanResources,8f1ee8477ac9720a20aa55bff3431aa5f8899bcfa23ef7cafe6b81422d15bf96
HRWHITT,White total - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_G_Dict/s2008_g.xlsx,s2008_g.xlsx,s2008_g.xlsx,white total - new,hrwhitt,<na>,HR,HR,,HumanResources,8f1ee8477ac9720a20aa55bff3431aa5f8899bcfa23ef7cafe6b81422d15bf96
HRWHITT,White total - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_ABD_Dict/s2008_abd.xlsx,s2008_abd.xlsx,s2008_abd.xlsx,white total - new,hrwhitt,<na>,HR,HR,,HumanResources,8f1ee8477ac9720a20aa55bff3431aa5f8899bcfa23ef7cafe6b81422d15bf96
EFHISPT,Hispanic total - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008CP_Dict/ef2008cp.xlsx,ef2008cp.xlsx,ef2008cp.xlsx,hispanic total - new,efhispt,<na>,EF,EF,,FallEnrollment,91e8690fc341f72891b912b9a5f854ead0c76d1fc83c03b85a2d049dc55863a6
EFHISPT,Hispanic total - new,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/EF2008A_Dict/ef2008a.xlsx,ef2008a.xlsx,ef2008a.xlsx,hispanic total - new,efhispt,<na>,EF,EF,,FallEnrollment,91e8690fc341f72891b912b9a5f854ead0c76d1fc83c03b85a2d049dc55863a6
DVHRAIM,American Indian or Alaska Native men - derived,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_CN_Dict/s2008_cn.xlsx,s2008_cn.xlsx,s2008_cn.xlsx,american indian or alaska native men - derived,dvhraim,<na>,S,S,,S,92d45594c31264ee6f73b173a36205cc250670be464064c481df37a6c9d06c17
DVHRAIM,American Indian or Alaska Native men - derived,<NA>,<NA>,2008,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2008/S2008_F_Dict/s2008_f.xlsx,s2008_f.xlsx,s2008_f.xlsx,american indian or alaska native men - derived,dvhraim,<na>,S,S,,F,92d45594c31264ee6f73b173a36205cc250670be464064c481df37a6c9d06c17
